"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.446756317E2,-1.525106430E0,-9.692028046E0,4.979939461E-1
1.446856314E2,-1.575384736E0,-9.648932457E0,4.501099288E-1
1.446956314E2,-1.640028119E0,-9.629778862E0,4.165911078E-1
1.447056314E2,-1.642422318E0,-9.569923401E0,4.764461517E-1
1.447156314E2,-1.647210717E0,-9.510068893E0,4.932055473E-1
1.447256314E2,-1.592144132E0,-9.531616211E0,4.668693244E-1
1.447356314E2,-1.551442742E0,-9.493309021E0,4.094084799E-1
1.447456314E2,-1.491587639E0,-9.347262383E0,4.764461517E-1
1.447556314E2,-1.462857246E0,-9.289801598E0,4.261679053E-1
1.447656314E2,-1.501164436E0,-9.155726433E0,4.189853072E-1
1.447756317E2,-1.515529633E0,-9.052776337E0,4.644751251E-1
1.447856317E2,-1.618480325E0,-8.959402084E0,4.165911078E-1
1.447956317E2,-1.659181833E0,-8.997709274E0,3.375824392E-1
1.448056317E2,-1.795651317E0,-9.184456825E0,3.399766386E-1
1.448156314E2,-1.778891921E0,-9.239523888E0,4.309563041E-1
1.448256312E2,-1.754949808E0,-9.421483040E0,3.519476354E-1
1.448356312E2,-1.719036818E0,-9.562741280E0,3.519476354E-1
1.448456312E2,-1.714248419E0,-9.692028046E0,3.663128614E-1
1.448556312E2,-1.711854219E0,-9.763854027E0,3.687070608E-1
1.448656312E2,-1.795651317E0,-9.804554939E0,3.303998411E-1
1.448756309E2,-1.776497602E0,-9.790189743E0,4.237737060E-1
1.448856312E2,-1.817199111E0,-9.735123634E0,4.429273009E-1
1.448956312E2,-1.817199111E0,-9.689633369E0,4.165911078E-1
1.449056312E2,-1.826775908E0,-9.589076996E0,4.596867263E-1
1.449156312E2,-1.778891921E0,-9.462183952E0,4.812345505E-1
1.449256312E2,-1.721431017E0,-9.306561470E0,3.423708379E-1
1.449356309E2,-1.795651317E0,-9.285013199E0,2.801215947E-1
1.449456309E2,-1.865083098E0,-9.208398819E0,3.160346150E-1
1.449556309E2,-1.951274395E0,-9.158121109E0,2.753331959E-1
1.449656309E2,-1.960851192E0,-9.328108788E0,1.388636976E-1
1.449756309E2,-2.020706177E0,-9.438241959E0,2.226607651E-1
1.449856309E2,-1.927332401E0,-9.560346603E0,2.992752194E-1
1.449956309E2,-1.862688899E0,-9.632172585E0,2.657563984E-1
1.450056309E2,-1.807622313E0,-9.663297653E0,3.112462163E-1
1.450156309E2,-1.778891921E0,-9.596260071E0,3.375824392E-1
1.450256312E2,-1.747767210E0,-9.545981407E0,3.064578176E-1
1.450356312E2,-1.771709204E0,-9.598653793E0,2.896983922E-1
1.450456312E2,-1.783680320E0,-9.514857292E0,4.477157295E-1
1.450556312E2,-1.742978811E0,-9.493309021E0,4.788403511E-1
1.450656312E2,-1.810016513E0,-9.543587685E0,3.782838583E-1
1.450756309E2,-1.855506301E0,-9.593865395E0,3.711012602E-1
1.450856309E2,-1.869871497E0,-9.589076996E0,3.663128614E-1
1.450956309E2,-1.874659896E0,-9.622595787E0,2.609679997E-1
1.451056309E2,-1.874659896E0,-9.701604843E0,2.537853718E-1
1.451156309E2,-1.877054095E0,-9.699210167E0,2.729389966E-1
1.451256309E2,-1.798045516E0,-9.739912033E0,2.657563984E-1
1.451356312E2,-1.747767210E0,-9.763854027E0,2.992752194E-1
1.451456312E2,-1.704671621E0,-9.771036148E0,4.501099288E-1
1.451556312E2,-1.687912226E0,-9.699210167E0,4.477157295E-1
1.451656312E2,-1.649604917E0,-9.684844971E0,4.596867263E-1
1.451756312E2,-1.651999116E0,-9.660902977E0,4.979939461E-1
1.451856309E2,-1.628057122E0,-9.589076996E0,7.038952708E-1
1.451956309E2,-1.596932530E0,-9.562741280E0,6.967126727E-1
1.452056309E2,-1.529894829E0,-9.572318077E0,6.679822803E-1
1.452156309E2,-1.479616642E0,-9.522039413E0,7.182605267E-1
1.452256309E2,-1.321599364E0,-9.383175850E0,7.422025204E-1
1.452356309E2,-1.302445769E0,-9.289801598E0,6.919242740E-1
1.452456309E2,-1.271321058E0,-9.222764015E0,5.937620401E-1
1.452556309E2,-1.345541358E0,-9.196428299E0,6.464344859E-1
1.452656309E2,-1.443703651E0,-9.239523888E0,6.200982332E-1
1.452756312E2,-1.455674648E0,-9.325715065E0,5.985504389E-1
1.452856312E2,-1.458068848E0,-9.517251015E0,7.493851185E-1
1.452956312E2,-1.417367458E0,-9.569923401E0,8.020575643E-1
1.453056312E2,-1.362300754E0,-9.624990463E0,8.331822157E-1
1.453156312E2,-1.307234168E0,-9.641749382E0,8.379706144E-1
1.453256309E2,-1.319205165E0,-9.672874451E0,8.403648138E-1
1.453356309E2,-1.328781962E0,-9.696816444E0,8.212111592E-1
1.453456309E2,-1.458068848E0,-9.680056572E0,8.020575643E-1
1.453556309E2,-1.465251446E0,-9.644144058E0,8.499416113E-1
1.453656309E2,-1.482010841E0,-9.553164482E0,8.619126081E-1
1.453756309E2,-1.513135433E0,-9.560346603E0,7.709329724E-1
1.453856312E2,-1.477222443E0,-9.538799286E0,6.991068721E-1
1.453956312E2,-1.525106430E0,-9.543587685E0,6.679822803E-1
1.454056312E2,-1.592144132E0,-9.538799286E0,5.985504389E-1
1.454156312E2,-1.640028119E0,-9.586683273E0,5.339069963E-1
1.454256312E2,-1.723825216E0,-9.629778862E0,5.937620401E-1
1.454356309E2,-1.707065821E0,-9.651326180E0,5.817909837E-1
1.454456309E2,-1.709460020E0,-9.696816444E0,5.219359994E-1
1.454556309E2,-1.702277422E0,-9.656114578E0,5.865794420E-1
1.454656309E2,-1.601720929E0,-9.591471672E0,5.075707436E-1
1.454756309E2,-1.628057122E0,-9.577106476E0,4.381389022E-1
1.454856309E2,-1.589749932E0,-9.512462616E0,4.477157295E-1
1.454956309E2,-1.580173135E0,-9.447818756E0,4.836287498E-1
1.455056309E2,-1.565807939E0,-9.411906242E0,3.974374831E-1
1.455156309E2,-1.561019540E0,-9.419088364E0,3.950432837E-1
1.455256312E2,-1.589749932E0,-9.414299965E0,4.165911078E-1
1.455356312E2,-1.587355733E0,-9.419088364E0,3.519476354E-1
1.455456312E2,-1.596932530E0,-9.488520622E0,3.184288144E-1
1.455556312E2,-1.596932530E0,-9.495702744E0,3.327940404E-1
1.455656312E2,-1.596932530E0,-9.495702744E0,3.040636182E-1
1.455756309E2,-1.649604917E0,-9.510068893E0,2.992752194E-1
1.455856309E2,-1.716642618E0,-9.538799286E0,2.466027737E-1
1.455956309E2,-1.733402014E0,-9.550769806E0,2.466027737E-1
1.456056309E2,-1.747767210E0,-9.519645691E0,2.705447972E-1
1.456156309E2,-1.711854219E0,-9.534010887E0,2.178723514E-1
1.456256309E2,-1.714248419E0,-9.567529678E0,2.825157940E-1
1.456356312E2,-1.733402014E0,-9.557952881E0,3.806780577E-1
1.456456312E2,-1.723825216E0,-9.572318077E0,3.303998411E-1
1.456556312E2,-1.788468719E0,-9.672874451E0,3.208230138E-1
1.456656312E2,-1.781286120E0,-9.677662849E0,4.213795066E-1
1.456756312E2,-1.800439715E0,-9.615413666E0,4.333505034E-1
1.456856309E2,-1.757344007E0,-9.663297653E0,3.591302633E-1
1.456956309E2,-1.778891921E0,-9.577106476E0,4.189853072E-1
1.457056309E2,-1.731007814E0,-9.490914345E0,3.902548850E-1
1.457156309E2,-1.812410712E0,-9.440636635E0,3.447650373E-1
1.457256309E2,-1.829170108E0,-9.438241959E0,3.806780577E-1
1.457356309E2,-1.838746905E0,-9.421483040E0,4.309563041E-1
1.457456309E2,-1.810016513E0,-9.440636635E0,4.309563041E-1
1.457556309E2,-1.819593310E0,-9.483732224E0,4.548983276E-1
1.457656309E2,-1.810016513E0,-9.550769806E0,5.003881454E-1
1.457756310E2,-1.740584612E0,-9.548376083E0,5.434837937E-1
1.457856310E2,-1.771709204E0,-9.596260071E0,5.099649429E-1
1.457956310E2,-1.771709204E0,-9.629778862E0,5.722141862E-1
1.458056310E2,-1.774103403E0,-9.593865395E0,6.392518282E-1
1.458156310E2,-1.747767210E0,-9.605836868E0,5.793967843E-1
1.458256307E2,-1.778891921E0,-9.699210167E0,5.386953950E-1
1.458356307E2,-1.714248419E0,-9.658509254E0,6.177040339E-1
1.458456307E2,-1.695094824E0,-9.605836868E0,6.177040339E-1
1.458556307E2,-1.690306425E0,-9.593865395E0,5.626373887E-1
1.458656307E2,-1.692700624E0,-9.560346603E0,5.817909837E-1
1.458756307E2,-1.702277422E0,-9.560346603E0,5.841852427E-1
1.458856310E2,-1.719036818E0,-9.608230591E0,4.740519226E-1
1.458956310E2,-1.752555609E0,-9.634567261E0,4.979939461E-1
1.459056310E2,-1.757344007E0,-9.620202065E0,5.578489900E-1
1.459156310E2,-1.769315004E0,-9.586683273E0,5.458779931E-1
1.459256310E2,-1.786074519E0,-9.555558205E0,5.386953950E-1
1.459356307E2,-1.802833915E0,-9.557952881E0,5.147533417E-1
1.459456307E2,-1.766920805E0,-9.541193008E0,4.884171486E-1
1.459556307E2,-1.764526606E0,-9.555558205E0,4.836287498E-1
1.459656307E2,-1.764526606E0,-9.577106476E0,4.261679053E-1
1.459756307E2,-1.766920805E0,-9.550769806E0,4.572925270E-1
1.459856307E2,-1.762132406E0,-9.478943825E0,4.740519226E-1
1.459956307E2,-1.711854219E0,-9.500492096E0,3.902548850E-1
1.460056307E2,-1.733402014E0,-9.531616211E0,3.615244627E-1
1.460156307E2,-1.726219416E0,-9.493309021E0,4.022258818E-1
1.460256310E2,-1.707065821E0,-9.608230591E0,2.873041928E-1
1.460356310E2,-1.750161409E0,-9.627384186E0,3.471592367E-1
1.460456310E2,-1.752555609E0,-9.613018990E0,3.974374831E-1
1.460556310E2,-1.714248419E0,-9.603442192E0,3.280056417E-1
1.460656310E2,-1.762132406E0,-9.670479774E0,3.184288144E-1
1.460756309E2,-1.769315004E0,-9.624990463E0,3.782838583E-1
1.460856309E2,-1.759738207E0,-9.557952881E0,3.902548850E-1
1.460956309E2,-1.759738207E0,-9.567529678E0,3.016694188E-1
1.461056309E2,-1.810016513E0,-9.550769806E0,3.160346150E-1
1.461156309E2,-1.843535304E0,-9.550769806E0,3.184288144E-1
1.461256309E2,-1.838746905E0,-9.562741280E0,2.968810201E-1
1.461356312E2,-1.810016513E0,-9.617807388E0,2.825157940E-1
1.461456312E2,-1.810016513E0,-9.636960983E0,3.591302633E-1
1.461556312E2,-1.802833915E0,-9.620202065E0,3.902548850E-1
1.461656312E2,-1.750161409E0,-9.701604843E0,2.753331959E-1
1.461756312E2,-1.769315004E0,-9.680056572E0,3.926490843E-1
1.461856309E2,-1.714248419E0,-9.639355659E0,4.070142806E-1
1.461956309E2,-1.752555609E0,-9.658509254E0,3.016694188E-1
1.462056309E2,-1.805228114E0,-9.675268173E0,3.471592367E-1
1.462156309E2,-1.781286120E0,-9.687239647E0,4.022258818E-1
1.462256309E2,-1.745373011E0,-9.615413666E0,3.711012602E-1
1.462356309E2,-1.697489023E0,-9.684844971E0,3.303998411E-1
1.462456309E2,-1.723825216E0,-9.627384186E0,4.189853072E-1
1.462556309E2,-1.654393315E0,-9.557952881E0,4.022258818E-1
1.462656309E2,-1.644816518E0,-9.577106476E0,2.873041928E-1
1.462756312E2,-1.661576033E0,-9.519645691E0,3.998316824E-1
1.462856312E2,-1.620874524E0,-9.397541046E0,4.285621047E-1
1.462956312E2,-1.616086125E0,-9.361627579E0,3.519476354E-1
1.463056312E2,-1.599326730E0,-9.306561470E0,3.878606856E-1
1.463156312E2,-1.558625340E0,-9.335291862E0,3.543418646E-1
1.463256309E2,-1.532289028E0,-9.323320389E0,3.639186621E-1
1.463356309E2,-1.515529633E0,-9.308955193E0,3.854664862E-1
1.463456309E2,-1.498770237E0,-9.289801598E0,4.429273009E-1
1.463556312E2,-1.493981838E0,-9.215581894E0,5.339069963E-1
1.463656312E2,-1.438915253E0,-9.174880028E0,5.027823448E-1
1.463756312E2,-1.508347034E0,-9.172486305E0,5.243301988E-1
1.463856315E2,-1.580173135E0,-9.201216698E0,4.453215301E-1
1.463956315E2,-1.618480325E0,-9.261071205E0,4.692635238E-1
1.464056315E2,-1.675941229E0,-9.366415977E0,4.572925270E-1
1.464156315E2,-1.663970232E0,-9.421483040E0,4.836287498E-1
1.464256315E2,-1.587355733E0,-9.335291862E0,6.033388376E-1
1.464356315E2,-1.541865945E0,-9.328108788E0,4.501099288E-1
1.464456315E2,-1.572990537E0,-9.431059837E0,4.548983276E-1
1.464556315E2,-1.601720929E0,-9.342473984E0,5.219359994E-1
1.464656315E2,-1.678335428E0,-9.280224800E0,4.357447028E-1
1.464756315E2,-1.709460020E0,-9.354445457E0,3.902548850E-1
1.464856315E2,-1.742978811E0,-9.299378395E0,5.985504389E-1
1.464956315E2,-1.699883223E0,-9.316138268E0,5.219359994E-1
1.465056315E2,-1.659181833E0,-9.323320389E0,5.889736414E-1
1.465156315E2,-1.558625340E0,-9.383175850E0,4.022258818E-1
1.465256318E2,-1.620874524E0,-9.428665161E0,4.932055473E-1
1.465356318E2,-1.651999116E0,-9.443030357E0,4.357447028E-1
1.465456318E2,-1.649604917E0,-9.620202065E0,4.094084799E-1
1.465556318E2,-1.738190413E0,-9.593865395E0,5.674257874E-1
1.465656318E2,-1.687912226E0,-9.696816444E0,4.644751251E-1
1.465756318E2,-1.697489023E0,-9.761459351E0,4.213795066E-1
1.465856318E2,-1.745373011E0,-9.787796021E0,4.094084799E-1
1.465956318E2,-1.716642618E0,-9.792584419E0,4.429273009E-1
1.466056318E2,-1.687912226E0,-9.850045204E0,3.519476354E-1
1.466156318E2,-1.759738207E0,-9.890746117E0,3.711012602E-1
1.466256318E2,-1.819593310E0,-9.862015724E0,4.908113480E-1
1.466356321E2,-1.860294700E0,-9.845256805E0,4.572925270E-1
1.466456321E2,-1.908178806E0,-9.897929192E0,4.405331016E-1
1.466556318E2,-1.922544003E0,-9.840468407E0,4.955997467E-1
1.466656318E2,-1.860294700E0,-9.811738014E0,4.070142806E-1
1.466756318E2,-1.848323703E0,-9.864410400E0,3.303998411E-1
1.466856315E2,-1.826775908E0,-9.881169319E0,2.609679997E-1
1.466956315E2,-1.853112102E0,-9.873987198E0,2.537853718E-1
1.467056315E2,-1.829170108E0,-9.816526413E0,3.160346150E-1
1.467156315E2,-1.843535304E0,-9.806949615E0,3.687070608E-1
1.467256315E2,-1.874659896E0,-9.725546837E0,4.022258818E-1
1.467356312E2,-1.814804912E0,-9.677662849E0,3.950432837E-1
1.467456312E2,-1.800439715E0,-9.577106476E0,3.878606856E-1
1.467556312E2,-1.821987510E0,-9.565135002E0,3.663128614E-1
1.467656312E2,-1.848323703E0,-9.498097420E0,4.333505034E-1
1.467756315E2,-1.824381709E0,-9.457395554E0,3.687070608E-1
1.467856315E2,-1.850717902E0,-9.529222488E0,2.777273953E-1
1.467956315E2,-1.867477298E0,-9.495702744E0,3.782838583E-1
1.468056315E2,-1.750161409E0,-9.397541046E0,3.639186621E-1
1.468156315E2,-1.678335428E0,-9.447818756E0,2.944868207E-1
1.468256312E2,-1.690306425E0,-9.431059837E0,3.567360640E-1
1.468356312E2,-1.687912226E0,-9.364022255E0,4.046200812E-1
1.468456312E2,-1.731007814E0,-9.337685585E0,3.088520169E-1
1.468556312E2,-1.769315004E0,-9.347262383E0,3.327940404E-1
1.468656312E2,-1.754949808E0,-9.409511566E0,3.806780577E-1
1.468756309E2,-1.817199111E0,-9.411906242E0,4.309563041E-1
1.468856312E2,-1.745373011E0,-9.469367027E0,3.998316824E-1
1.468956312E2,-1.742978811E0,-9.428665161E0,4.979939461E-1
1.469056312E2,-1.707065821E0,-9.380781174E0,4.548983276E-1
1.469156312E2,-1.699883223E0,-9.371204376E0,4.165911078E-1
1.469256312E2,-1.752555609E0,-9.390357971E0,3.926490843E-1
1.469356309E2,-1.745373011E0,-9.385569572E0,4.094084799E-1
1.469456309E2,-1.774103403E0,-9.373599052E0,4.644751251E-1
1.469556309E2,-1.810016513E0,-9.447818756E0,4.165911078E-1
1.469656309E2,-1.795651317E0,-9.498097420E0,4.596867263E-1
1.469756309E2,-1.745373011E0,-9.512462616E0,4.333505034E-1
1.469856309E2,-1.663970232E0,-9.531616211E0,3.591302633E-1
1.469956309E2,-1.704671621E0,-9.512462616E0,4.357447028E-1
1.470056309E2,-1.719036818E0,-9.488520622E0,4.572925270E-1
1.470156309E2,-1.759738207E0,-9.550769806E0,3.926490843E-1
1.470256312E2,-1.821987510E0,-9.646537781E0,4.764461517E-1
1.470356312E2,-1.824381709E0,-9.632172585E0,5.602431893E-1
1.470456312E2,-1.800439715E0,-9.672874451E0,4.932055473E-1
1.470556312E2,-1.752555609E0,-9.718363762E0,4.261679053E-1
1.470656312E2,-1.654393315E0,-9.742305756E0,3.902548850E-1
1.470756309E2,-1.625662923E0,-9.754277229E0,4.213795066E-1
1.470856309E2,-1.594538331E0,-9.725546837E0,3.567360640E-1
1.470956309E2,-1.584961534E0,-9.715970039E0,4.118026793E-1
1.471056309E2,-1.601720929E0,-9.651326180E0,5.770025849E-1
1.471156309E2,-1.565807939E0,-9.660902977E0,4.955997467E-1
1.471256309E2,-1.568202138E0,-9.730335236E0,4.596867263E-1
1.471356312E2,-1.563413739E0,-9.684844971E0,5.482721925E-1
1.471456312E2,-1.549048543E0,-9.639355659E0,5.027823448E-1
1.471556312E2,-1.575384736E0,-9.665691376E0,4.740519226E-1
1.471656312E2,-1.618480325E0,-9.665691376E0,5.027823448E-1
1.471756312E2,-1.663970232E0,-9.589076996E0,5.554547906E-1
1.471856309E2,-1.654393315E0,-9.502885818E0,5.195417404E-1
1.471956309E2,-1.654393315E0,-9.490914345E0,5.123591423E-1
1.472056309E2,-1.692700624E0,-9.378387451E0,5.865794420E-1
1.472156309E2,-1.704671621E0,-9.364022255E0,5.602431893E-1
1.472256309E2,-1.695094824E0,-9.505280495E0,4.405331016E-1
1.472356309E2,-1.731007814E0,-9.536404610E0,4.955997467E-1
1.472456309E2,-1.685518026E0,-9.514857292E0,5.746083856E-1
1.472556309E2,-1.704671621E0,-9.488520622E0,6.009446383E-1
1.472656309E2,-1.695094824E0,-9.466972351E0,6.033388376E-1
1.472756312E2,-1.704671621E0,-9.466972351E0,6.200982332E-1
1.472856312E2,-1.740584612E0,-9.383175850E0,6.296750307E-1
1.472956312E2,-1.786074519E0,-9.399934769E0,5.339069963E-1
1.473056312E2,-1.850717902E0,-9.404723167E0,5.770025849E-1
1.473156312E2,-1.831564307E0,-9.368810654E0,5.961562395E-1
1.473256309E2,-1.867477298E0,-9.404723167E0,5.793967843E-1
1.473356309E2,-1.814804912E0,-9.443030357E0,5.482721925E-1
1.473456309E2,-1.845929503E0,-9.457395554E0,5.482721925E-1
1.473556309E2,-1.817199111E0,-9.416694641E0,5.027823448E-1
1.473656309E2,-1.810016513E0,-9.445425034E0,4.501099288E-1
1.473756309E2,-1.879448295E0,-9.435848236E0,5.363011956E-1
1.473856312E2,-1.821987510E0,-9.330503464E0,5.626373887E-1
1.473956312E2,-1.850717902E0,-9.330503464E0,5.626373887E-1
1.474056312E2,-1.872265697E0,-9.380781174E0,5.003881454E-1
1.474156312E2,-1.889025092E0,-9.387964249E0,5.147533417E-1
1.474256312E2,-1.920149803E0,-9.426271439E0,4.764461517E-1
1.474356309E2,-1.903390408E0,-9.490914345E0,4.405331016E-1
1.474456309E2,-1.893813491E0,-9.574711800E0,5.051765442E-1
1.474556309E2,-1.843535304E0,-9.589076996E0,4.740519226E-1
1.474656309E2,-1.872265697E0,-9.660902977E0,3.902548850E-1
1.474756309E2,-1.891419291E0,-9.634567261E0,4.070142806E-1
1.474856309E2,-1.905784607E0,-9.512462616E0,4.453215301E-1
1.474956309E2,-1.908178806E0,-9.459790230E0,4.572925270E-1
1.475056309E2,-1.939303398E0,-9.402329445E0,3.711012602E-1
1.475156309E2,-1.982398987E0,-9.383175850E0,3.878606856E-1
1.475256312E2,-1.996764183E0,-9.383175850E0,3.232172430E-1
1.475356312E2,-2.023100376E0,-9.392752647E0,3.184288144E-1
1.475456312E2,-2.003946781E0,-9.474155426E0,2.873041928E-1
1.475556312E2,-2.018311977E0,-9.421483040E0,4.118026793E-1
1.475656312E2,-1.920149803E0,-9.507674217E0,3.256114423E-1
1.475756309E2,-1.948880196E0,-9.593865395E0,2.178723514E-1
1.475856309E2,-1.965639591E0,-9.624990463E0,2.729389966E-1
1.475956309E2,-1.944091797E0,-9.677662849E0,2.681505978E-1
1.476056309E2,-1.999158382E0,-9.689633369E0,3.112462163E-1
1.476156309E2,-2.020706177E0,-9.694421768E0,3.615244627E-1
1.476256309E2,-2.006340981E0,-9.665691376E0,3.878606856E-1
1.476356312E2,-2.001552582E0,-9.670479774E0,2.992752194E-1
1.476456312E2,-1.965639591E0,-9.773430824E0,2.801215947E-1
1.476556312E2,-1.965639591E0,-9.742305756E0,3.495534360E-1
1.476656312E2,-1.929726601E0,-9.634567261E0,3.734954596E-1
1.476756312E2,-1.915361404E0,-9.668086052E0,3.591302633E-1
1.476856309E2,-1.920149803E0,-9.706393242E0,4.070142806E-1
1.476956309E2,-1.855506301E0,-9.692028046E0,4.357447028E-1
1.477056309E2,-1.776497602E0,-9.608230591E0,3.734954596E-1
1.477156309E2,-1.695094824E0,-9.589076996E0,3.280056417E-1
1.477256309E2,-1.649604917E0,-9.517251015E0,4.285621047E-1
1.477356309E2,-1.618480325E0,-9.433453560E0,4.165911078E-1
1.477456309E2,-1.685518026E0,-9.459790230E0,4.165911078E-1
1.477556309E2,-1.687912226E0,-9.466972351E0,5.482721925E-1
1.477656309E2,-1.632845521E0,-9.483732224E0,5.674257874E-1
1.477756312E2,-1.616086125E0,-9.522039413E0,5.339069963E-1
1.477856312E2,-1.570596337E0,-9.565135002E0,5.722141862E-1
1.477956312E2,-1.549048543E0,-9.502885818E0,5.913678408E-1
1.478056312E2,-1.520318031E0,-9.471760750E0,5.147533417E-1
1.478156312E2,-1.549048543E0,-9.445425034E0,4.764461517E-1
1.478256309E2,-1.613691926E0,-9.364022255E0,5.817909837E-1
1.478356309E2,-1.611297727E0,-9.330503464E0,5.339069963E-1
1.478456309E2,-1.647210717E0,-9.426271439E0,3.926490843E-1
1.478556309E2,-1.675941229E0,-9.486125946E0,4.477157295E-1
1.478656309E2,-1.656787634E0,-9.526827812E0,4.525041282E-1
1.478755976E2,-1.651999116E0,-9.553164482E0,4.357447028E-1
1.478855643E2,-1.565807939E0,-9.603442192E0,3.926490843E-1
1.478955309E2,-1.556231141E0,-9.677662849E0,3.711012602E-1
1.479054976E2,-1.541865945E0,-9.632172585E0,4.525041282E-1
1.479154643E2,-1.553836942E0,-9.596260071E0,4.381389022E-1
1.479254309E2,-1.556231141E0,-9.541193008E0,4.620809257E-1
1.479353973E2,-1.582567334E0,-9.452607155E0,4.644751251E-1
1.479453640E2,-1.584961534E0,-9.392752647E0,3.663128614E-1
1.479553306E2,-1.663970232E0,-9.373599052E0,2.753331959E-1
1.479652976E2,-1.697489023E0,-9.308955193E0,2.657563984E-1
1.479752643E2,-1.709460020E0,-9.277831078E0,2.322375625E-1
1.479852309E2,-1.781286120E0,-9.402329445E0,1.532289088E-1
1.479951979E2,-1.790862918E0,-9.440636635E0,1.891419291E-1
1.480051646E2,-1.819593310E0,-9.464578629E0,2.346317619E-1
1.480151312E2,-1.862688899E0,-9.534010887E0,1.532289088E-1
1.480250979E2,-1.845929503E0,-9.636960983E0,1.604115069E-1
1.480350646E2,-1.836352706E0,-9.624990463E0,1.867477298E-1
1.480450312E2,-1.805228114E0,-9.543587685E0,1.388636976E-1
1.480549979E2,-1.786074519E0,-9.555558205E0,5.506663769E-2
1.480649646E2,-1.843535304E0,-9.502885818E0,1.484405100E-1
1.480749309E2,-1.872265697E0,-9.459790230E0,1.604115069E-1
1.480848976E2,-1.905784607E0,-9.459790230E0,1.460463107E-1
1.480948643E2,-1.951274395E0,-9.507674217E0,1.292868853E-1
1.481048312E2,-1.968033791E0,-9.545981407E0,2.011129409E-1
1.481147979E2,-1.932120800E0,-9.601048470E0,1.604115069E-1
1.481247645E2,-1.889025092E0,-9.677662849E0,8.619125932E-2
1.481347312E2,-1.936909199E0,-9.670479774E0,1.556231081E-1
1.481446979E2,-1.934514999E0,-9.608230591E0,8.858546615E-2
1.481546645E2,-1.917755604E0,-9.636960983E0,2.633621916E-2
1.481646312E2,-1.912967205E0,-9.601048470E0,1.340752989E-1
1.481746312E2,-1.843535304E0,-9.507674217E0,1.915361285E-1
1.481846312E2,-1.853112102E0,-9.478943825E0,1.675941199E-1
1.481946312E2,-1.891419291E0,-9.486125946E0,1.292868853E-1
1.482046312E2,-1.927332401E0,-9.409511566E0,2.489969730E-1
1.482146312E2,-1.932120800E0,-9.395146370E0,2.992752194E-1
1.482246312E2,-1.850717902E0,-9.495702744E0,2.298433632E-1
1.482346312E2,-1.841141105E0,-9.498097420E0,3.232172430E-1
1.482446315E2,-1.728613615E0,-9.466972351E0,3.256114423E-1
1.482546315E2,-1.699883223E0,-9.462183952E0,2.825157940E-1
1.482646312E2,-1.709460020E0,-9.500492096E0,3.232172430E-1
1.482746312E2,-1.683123827E0,-9.459790230E0,3.782838583E-1
1.482846312E2,-1.661576033E0,-9.455001831E0,3.351882398E-1
1.482946309E2,-1.680729628E0,-9.500492096E0,3.208230138E-1
1.483046309E2,-1.692700624E0,-9.550769806E0,4.094084799E-1
1.483146309E2,-1.668758631E0,-9.560346603E0,4.381389022E-1
1.483246309E2,-1.642422318E0,-9.601048470E0,3.902548850E-1
1.483346309E2,-1.656787634E0,-9.624990463E0,4.501099288E-1
1.483446309E2,-1.635239720E0,-9.620202065E0,4.692635238E-1
1.483546311E2,-1.651999116E0,-9.648932457E0,4.022258818E-1
1.483646311E2,-1.668758631E0,-9.747094154E0,3.423708379E-1
1.483746311E2,-1.685518026E0,-9.732728958E0,3.734954596E-1
1.483846311E2,-1.675941229E0,-9.694421768E0,3.974374831E-1
1.483946311E2,-1.663970232E0,-9.715970039E0,3.519476354E-1
1.484046309E2,-1.637633920E0,-9.718363762E0,3.734954596E-1
1.484146309E2,-1.604115129E0,-9.677662849E0,3.160346150E-1
1.484246309E2,-1.618480325E0,-9.653720856E0,2.035071403E-1
1.484346309E2,-1.618480325E0,-9.670479774E0,2.729389966E-1
1.484446309E2,-1.647210717E0,-9.557952881E0,4.357447028E-1
1.484546309E2,-1.644816518E0,-9.500492096E0,3.327940404E-1
1.484646309E2,-1.659181833E0,-9.517251015E0,3.615244627E-1
1.484746309E2,-1.649604917E0,-9.476549149E0,3.663128614E-1
1.484846309E2,-1.659181833E0,-9.392752647E0,3.399766386E-1
1.484946311E2,-1.680729628E0,-9.399934769E0,2.250549644E-1
1.485046311E2,-1.704671621E0,-9.397541046E0,2.681505978E-1
1.485146311E2,-1.723825216E0,-9.375992775E0,2.705447972E-1
1.485246311E2,-1.754949808E0,-9.366415977E0,2.082955539E-1
1.485346311E2,-1.783680320E0,-9.411906242E0,2.322375625E-1
1.485446308E2,-1.798045516E0,-9.452607155E0,2.944868207E-1
1.485546308E2,-1.810016513E0,-9.483732224E0,2.968810201E-1
1.485646309E2,-1.845929503E0,-9.598653793E0,2.274491638E-1
1.485746308E2,-1.845929503E0,-9.646537781E0,2.130839527E-1
1.485846308E2,-1.881842494E0,-9.608230591E0,3.112462163E-1
1.485946309E2,-1.831564307E0,-9.577106476E0,2.944868207E-1
1.486046311E2,-1.893813491E0,-9.572318077E0,2.537853718E-1
1.486146311E2,-1.905784607E0,-9.557952881E0,2.585737705E-1
1.486246311E2,-1.927332401E0,-9.529222488E0,1.867477298E-1
1.486346311E2,-1.977610588E0,-9.596260071E0,1.675941199E-1
1.486446311E2,-2.030282974E0,-9.572318077E0,2.825157940E-1
